,timestep_int,age_bin,USER_gender,USER_eldership,count,timestep
4511,917,"(19, 29]",Vyras,Naujininkai,11.085858046467877,2025-03
4512,917,"(19, 29]",Vyras,Vilkpėdė,8.769206371298893,2025-03
4513,917,"(19, 29]",Vyras,Paneriai,7.443577966114038,2025-03
4514,917,"(19, 29]",Vyras,Grigiškės,6.673619257543491,2025-03
4515,917,"(19, 29]",Moteris,Justiniškės,10.035232644679564,2025-03
4516,917,"(19, 29]",Moteris,Žirmūnai,12.336374022772226,2025-03
4517,917,"(19, 29]",Moteris,Žvėrynas,8.407294599191943,2025-03
4518,917,"(19, 29]",Moteris,Pašilaičiai,13.085489218368359,2025-03
4519,917,"(19, 29]",Moteris,Lazdynai,10.813885909286313,2025-03
4520,917,"(19, 29]",Moteris,Naujamiestis,11.50719158141337,2025-03
4521,917,"(19, 29]",Moteris,Naujoji Vilnia,12.24718321989145,2025-03
4522,917,"(19, 29]",Moteris,Antakalnis,12.287977152976715,2025-03
4523,917,"(19, 29]",Moteris,Senamiestis,10.420037941449014,2025-03
4524,917,"(19, 29]",Moteris,Fabijoniškės,11.945190455233803,2025-03
4525,917,"(19, 29]",Moteris,Šeškinė,10.68010594061625,2025-03
4526,917,"(19, 29]",Moteris,Pilaitė,11.319321927240544,2025-03
4527,917,"(19, 29]",Moteris,Karoliniškės,9.786718134782141,2025-03
4528,917,"(19, 29]",Moteris,Rasos,8.116625094038927,2025-03
4529,917,"(19, 29]",Moteris,Viršuliškės,8.056563693755844,2025-03
4530,917,"(19, 29]",Moteris,Verkiai,14.207459501585358,2025-03
4531,917,"(19, 29]",Moteris,Šnipiškės,9.13931572000195,2025-03
4532,917,"(19, 29]",Moteris,Naujininkai,11.416784099595237,2025-03
4533,917,"(19, 29]",Moteris,Vilkpėdė,9.10013242442625,2025-03
4534,917,"(19, 29]",Moteris,Paneriai,7.774504019241395,2025-03
4535,917,"(19, 29]",Moteris,Grigiškės,7.004545310670849,2025-03
4536,917,"(9, 19]",Vyras,Justiniškės,7.70162767114741,2025-03
4537,917,"(9, 19]",Vyras,Žirmūnai,10.002769049240072,2025-03
4538,917,"(9, 19]",Vyras,Žvėrynas,6.073689625659794,2025-03
4539,917,"(9, 19]",Vyras,Pašilaičiai,10.751884244836205,2025-03
4540,917,"(9, 19]",Vyras,Lazdynai,8.480280935754159,2025-03
4541,917,"(9, 19]",Vyras,Naujamiestis,9.173586607881216,2025-03
4542,917,"(9, 19]",Vyras,Naujoji Vilnia,9.913578246359297,2025-03
4543,917,"(9, 19]",Vyras,Antakalnis,9.954372179444562,2025-03
4544,917,"(9, 19]",Vyras,Senamiestis,8.086432967916863,2025-03
4545,917,"(9, 19]",Vyras,Fabijoniškės,9.611585481701649,2025-03
4546,917,"(9, 19]",Vyras,Šeškinė,8.3465009670841,2025-03
4547,917,"(9, 19]",Vyras,Pilaitė,8.98571695370839,2025-03
4548,917,"(9, 19]",Vyras,Karoliniškės,7.453113161249991,2025-03
4549,917,"(9, 19]",Vyras,Rasos,5.783020120506778,2025-03
4550,917,"(9, 19]",Vyras,Viršuliškės,5.7229587202236925,2025-03
4551,917,"(9, 19]",Vyras,Verkiai,11.873854528053204,2025-03
4552,917,"(9, 19]",Vyras,Šnipiškės,6.805710746469796,2025-03
4553,917,"(9, 19]",Vyras,Naujininkai,9.083179126063083,2025-03
4554,917,"(9, 19]",Vyras,Vilkpėdė,6.766527450894099,2025-03
4555,917,"(9, 19]",Vyras,Paneriai,5.4408990457092425,2025-03
4556,917,"(9, 19]",Vyras,Grigiškės,4.670940337138699,2025-03
4557,917,"(9, 19]",Moteris,Justiniškės,8.03255372427477,2025-03
4558,917,"(9, 19]",Moteris,Žirmūnai,10.333695102367432,2025-03
4559,917,"(9, 19]",Moteris,Žvėrynas,6.404615678787151,2025-03
4560,917,"(9, 19]",Moteris,Pašilaičiai,11.082810297963565,2025-03
4561,917,"(9, 19]",Moteris,Lazdynai,8.81120698888152,2025-03
4562,917,"(9, 19]",Moteris,Naujamiestis,9.504512661008576,2025-03
4563,917,"(9, 19]",Moteris,Naujoji Vilnia,10.244504299486657,2025-03
4564,917,"(9, 19]",Moteris,Antakalnis,10.285298232571922,2025-03
4565,917,"(9, 19]",Moteris,Senamiestis,8.41735902104422,2025-03
4566,917,"(9, 19]",Moteris,Fabijoniškės,9.94251153482901,2025-03
4567,917,"(9, 19]",Moteris,Šeškinė,8.677427020211457,2025-03
4568,917,"(9, 19]",Moteris,Pilaitė,9.31664300683575,2025-03
4569,917,"(9, 19]",Moteris,Karoliniškės,7.784039214377351,2025-03
4570,917,"(9, 19]",Moteris,Rasos,6.113946173634135,2025-03
4571,917,"(9, 19]",Moteris,Viršuliškės,6.053884773351051,2025-03
4572,917,"(9, 19]",Moteris,Verkiai,12.204780581180561,2025-03
4573,917,"(9, 19]",Moteris,Šnipiškės,7.136636799597156,2025-03
4574,917,"(9, 19]",Moteris,Naujininkai,9.414105179190443,2025-03
4575,917,"(9, 19]",Moteris,Vilkpėdė,7.0974535040214555,2025-03
4576,917,"(9, 19]",Moteris,Paneriai,5.771825098836601,2025-03
4577,917,"(9, 19]",Moteris,Grigiškės,5.001866390266056,2025-03
4578,917,"(-1, 9]",Vyras,Justiniškės,11.150773423637137,2025-03
4579,917,"(-1, 9]",Vyras,Žirmūnai,13.4519148017298,2025-03
4580,917,"(-1, 9]",Vyras,Žvėrynas,9.52283537814952,2025-03
4581,917,"(-1, 9]",Vyras,Pašilaičiai,14.201029997325932,2025-03
4582,917,"(-1, 9]",Vyras,Lazdynai,11.929426688243886,2025-03
4583,917,"(-1, 9]",Vyras,Naujamiestis,12.622732360370943,2025-03
4584,917,"(-1, 9]",Vyras,Naujoji Vilnia,13.362723998849024,2025-03
4585,917,"(-1, 9]",Vyras,Antakalnis,13.403517931934292,2025-03
4586,917,"(-1, 9]",Vyras,Senamiestis,11.53557872040659,2025-03
4587,917,"(-1, 9]",Vyras,Fabijoniškės,13.060731234191376,2025-03
4588,917,"(-1, 9]",Vyras,Šeškinė,11.795646719573828,2025-03
4589,917,"(-1, 9]",Vyras,Pilaitė,12.434862706198121,2025-03
4590,917,"(-1, 9]",Vyras,Karoliniškės,10.902258913739718,2025-03
4591,917,"(-1, 9]",Vyras,Rasos,9.232165872996504,2025-03
4592,917,"(-1, 9]",Vyras,Viršuliškės,9.172104472713418,2025-03
4593,917,"(-1, 9]",Vyras,Verkiai,15.323000280542932,2025-03
4594,917,"(-1, 9]",Vyras,Šnipiškės,10.254856498959523,2025-03
4595,917,"(-1, 9]",Vyras,Naujininkai,12.53232487855281,2025-03
4596,917,"(-1, 9]",Vyras,Vilkpėdė,10.215673203383826,2025-03
4597,917,"(-1, 9]",Vyras,Paneriai,8.890044798198971,2025-03
4598,917,"(-1, 9]",Vyras,Grigiškės,8.120086089628426,2025-03
4599,917,"(-1, 9]",Moteris,Justiniškės,11.481699476764494,2025-03
4600,917,"(-1, 9]",Moteris,Žirmūnai,13.782840854857156,2025-03
4601,917,"(-1, 9]",Moteris,Žvėrynas,9.853761431276876,2025-03
4602,917,"(-1, 9]",Moteris,Pašilaičiai,14.531956050453292,2025-03
4603,917,"(-1, 9]",Moteris,Lazdynai,12.260352741371243,2025-03
4604,917,"(-1, 9]",Moteris,Naujamiestis,12.9536584134983,2025-03
4605,917,"(-1, 9]",Moteris,Naujoji Vilnia,13.69365005197638,2025-03
4606,917,"(-1, 9]",Moteris,Antakalnis,13.734443985061649,2025-03
4607,917,"(-1, 9]",Moteris,Senamiestis,11.866504773533947,2025-03
4608,917,"(-1, 9]",Moteris,Fabijoniškės,13.391657287318733,2025-03
4609,917,"(-1, 9]",Moteris,Šeškinė,12.126572772701184,2025-03
4610,917,"(-1, 9]",Moteris,Pilaitė,12.765788759325478,2025-03
4611,917,"(-1, 9]",Moteris,Karoliniškės,11.233184966867075,2025-03
4612,917,"(-1, 9]",Moteris,Rasos,9.56309192612386,2025-03
4613,917,"(-1, 9]",Moteris,Viršuliškės,9.503030525840774,2025-03
4614,917,"(-1, 9]",Moteris,Verkiai,15.653926333670288,2025-03
4615,917,"(-1, 9]",Moteris,Šnipiškės,10.58578255208688,2025-03
4616,917,"(-1, 9]",Moteris,Naujininkai,12.863250931680167,2025-03
4617,917,"(-1, 9]",Moteris,Vilkpėdė,10.546599256511183,2025-03
4618,917,"(-1, 9]",Moteris,Paneriai,9.220970851326328,2025-03
4619,917,"(-1, 9]",Moteris,Grigiškės,8.451012142755783,2025-03
4620,918,"(79, 89]",Vyras,Justiniškės,1.1471957180060386,2025-04
4621,918,"(79, 89]",Vyras,Žirmūnai,3.448337096098701,2025-04
4622,918,"(79, 89]",Vyras,Žvėrynas,-0.48074232748158074,2025-04
4623,918,"(79, 89]",Vyras,Pašilaičiai,4.197452291694832,2025-04
4624,918,"(79, 89]",Vyras,Lazdynai,1.9258489826127878,2025-04
4625,918,"(79, 89]",Vyras,Naujamiestis,2.6191546547398463,2025-04
4626,918,"(79, 89]",Vyras,Naujoji Vilnia,3.3591462932179272,2025-04
4627,918,"(79, 89]",Vyras,Antakalnis,3.399940226303192,2025-04
4628,918,"(79, 89]",Vyras,Senamiestis,1.532001014775492,2025-04
4629,918,"(79, 89]",Vyras,Fabijoniškės,3.0571535285602778,2025-04
4630,918,"(79, 89]",Vyras,Šeškinė,1.7920690139427293,2025-04
4631,918,"(79, 89]",Vyras,Pilaitė,2.431285000567021,2025-04
4632,918,"(79, 89]",Vyras,Karoliniškės,0.8986812081086182,2025-04
4633,918,"(79, 89]",Vyras,Rasos,-0.7714118326345947,2025-04
4634,918,"(79, 89]",Vyras,Viršuliškės,-0.8314732329176788,2025-04
4635,918,"(79, 89]",Vyras,Verkiai,5.319422574911835,2025-04
4636,918,"(79, 89]",Vyras,Šnipiškės,0.2512787933284262,2025-04
4637,918,"(79, 89]",Vyras,Naujininkai,2.5287471729217135,2025-04
4638,918,"(79, 89]",Vyras,Vilkpėdė,0.21209549775272762,2025-04
4639,918,"(79, 89]",Vyras,Paneriai,-1.1135329074321287,2025-04
4640,918,"(79, 89]",Vyras,Grigiškės,-1.883491616002674,2025-04
4641,918,"(79, 89]",Moteris,Justiniškės,1.4781217711333952,2025-04
4642,918,"(79, 89]",Moteris,Žirmūnai,3.7792631492260575,2025-04
4643,918,"(79, 89]",Moteris,Žvėrynas,-0.14981627435422418,2025-04
4644,918,"(79, 89]",Moteris,Pašilaičiai,4.528378344822189,2025-04
4645,918,"(79, 89]",Moteris,Lazdynai,2.2567750357401444,2025-04
4646,918,"(79, 89]",Moteris,Naujamiestis,2.950080707867203,2025-04
4647,918,"(79, 89]",Moteris,Naujoji Vilnia,3.690072346345284,2025-04
4648,918,"(79, 89]",Moteris,Antakalnis,3.7308662794305487,2025-04
4649,918,"(79, 89]",Moteris,Senamiestis,1.8629270679028487,2025-04
4650,918,"(79, 89]",Moteris,Fabijoniškės,3.3880795816876343,2025-04
4651,918,"(79, 89]",Moteris,Šeškinė,2.122995067070086,2025-04
4652,918,"(79, 89]",Moteris,Pilaitė,2.7622110536943776,2025-04
4653,918,"(79, 89]",Moteris,Karoliniškės,1.2296072612359747,2025-04
4654,918,"(79, 89]",Moteris,Rasos,-0.4404857795072381,2025-04
4655,918,"(79, 89]",Moteris,Viršuliškės,-0.5005471797903223,2025-04
4656,918,"(79, 89]",Moteris,Verkiai,5.6503486280391915,2025-04
4657,918,"(79, 89]",Moteris,Šnipiškės,0.5822048464557827,2025-04
4658,918,"(79, 89]",Moteris,Naujininkai,2.85967322604907,2025-04
4659,918,"(79, 89]",Moteris,Vilkpėdė,0.5430215508800842,2025-04
4660,918,"(79, 89]",Moteris,Paneriai,-0.7826068543047722,2025-04
4661,918,"(79, 89]",Moteris,Grigiškės,-1.5525655628753174,2025-04
4662,918,"(89, 99]",Vyras,Justiniškės,0.1856801377621906,2025-04
4663,918,"(89, 99]",Vyras,Žirmūnai,2.486821515854853,2025-04
4664,918,"(89, 99]",Vyras,Žvėrynas,-1.4422579077254296,2025-04
4665,918,"(89, 99]",Vyras,Pašilaičiai,3.2359367114509823,2025-04
4666,918,"(89, 99]",Vyras,Lazdynai,0.9643334023689398,2025-04
4667,918,"(89, 99]",Vyras,Naujamiestis,1.6576390744959966,2025-04
4668,918,"(89, 99]",Vyras,Naujoji Vilnia,2.3976307129740775,2025-04
4669,918,"(89, 99]",Vyras,Antakalnis,2.4384246460593424,2025-04
4670,918,"(89, 99]",Vyras,Senamiestis,0.5704854345316441,2025-04
4671,918,"(89, 99]",Vyras,Fabijoniškės,2.09563794831643,2025-04
4672,918,"(89, 99]",Vyras,Šeškinė,0.8305534336988796,2025-04
4673,918,"(89, 99]",Vyras,Pilaitė,1.4697694203231713,2025-04
4674,918,"(89, 99]",Vyras,Karoliniškės,-0.06283437213523158,2025-04
4675,918,"(89, 99]",Vyras,Rasos,-1.7329274128784435,2025-04
4676,918,"(89, 99]",Vyras,Viršuliškės,-1.7929888131615277,2025-04
4677,918,"(89, 99]",Vyras,Verkiai,4.357906994667985,2025-04
4678,918,"(89, 99]",Vyras,Šnipiškės,-0.7102367869154236,2025-04
4679,918,"(89, 99]",Vyras,Naujininkai,1.5672315926778637,2025-04
4680,918,"(89, 99]",Vyras,Vilkpėdė,-0.7494200824911221,2025-04
4681,918,"(89, 99]",Vyras,Paneriai,-2.0750484876759767,2025-04
4682,918,"(89, 99]",Vyras,Grigiškės,-2.845007196246523,2025-04
4683,918,"(89, 99]",Moteris,Justiniškės,0.5166061908895472,2025-04
4684,918,"(89, 99]",Moteris,Žirmūnai,2.8177475689822096,2025-04
4685,918,"(89, 99]",Moteris,Žvėrynas,-1.111331854598074,2025-04
4686,918,"(89, 99]",Moteris,Pašilaičiai,3.5668627645783424,2025-04
4687,918,"(89, 99]",Moteris,Lazdynai,1.2952594554962964,2025-04
4688,918,"(89, 99]",Moteris,Naujamiestis,1.9885651276233567,2025-04
4689,918,"(89, 99]",Moteris,Naujoji Vilnia,2.728556766101434,2025-04
4690,918,"(89, 99]",Moteris,Antakalnis,2.7693506991867025,2025-04
4691,918,"(89, 99]",Moteris,Senamiestis,0.9014114876590007,2025-04
4692,918,"(89, 99]",Moteris,Fabijoniškės,2.4265640014437864,2025-04
4693,918,"(89, 99]",Moteris,Šeškinė,1.1614794868262361,2025-04
4694,918,"(89, 99]",Moteris,Pilaitė,1.8006954734505278,2025-04
4695,918,"(89, 99]",Moteris,Karoliniškės,0.268091680992125,2025-04
4696,918,"(89, 99]",Moteris,Rasos,-1.402001359751087,2025-04
4697,918,"(89, 99]",Moteris,Viršuliškės,-1.4620627600341711,2025-04
4698,918,"(89, 99]",Moteris,Verkiai,4.688833047795345,2025-04
4699,918,"(89, 99]",Moteris,Šnipiškės,-0.379310733788067,2025-04
4700,918,"(89, 99]",Moteris,Naujininkai,1.8981576458052203,2025-04
4701,918,"(89, 99]",Moteris,Vilkpėdė,-0.4184940293637638,2025-04
4702,918,"(89, 99]",Moteris,Paneriai,-1.7441224345486201,2025-04
4703,918,"(89, 99]",Moteris,Grigiškės,-2.5140811431191663,2025-04
4704,918,"(99, 109]",Vyras,Justiniškės,0.9825597753241482,2025-04
4705,918,"(99, 109]",Vyras,Žirmūnai,3.2837011534168106,2025-04
4706,918,"(99, 109]",Vyras,Žvėrynas,-0.6453782701634729,2025-04
4707,918,"(99, 109]",Vyras,Pašilaičiai,4.03281634901294,2025-04
4708,918,"(99, 109]",Vyras,Lazdynai,1.7612130399308956,2025-04
4709,918,"(99, 109]",Vyras,Naujamiestis,2.454518712057954,2025-04
4710,918,"(99, 109]",Vyras,Naujoji Vilnia,3.194510350536035,2025-04
4711,918,"(99, 109]",Vyras,Antakalnis,3.2353042836213,2025-04
4712,918,"(99, 109]",Vyras,Senamiestis,1.3673650720936,2025-04
4713,918,"(99, 109]",Vyras,Fabijoniškės,2.8925175858783856,2025-04
4714,918,"(99, 109]",Vyras,Šeškinė,1.6274330712608354,2025-04
4715,918,"(99, 109]",Vyras,Pilaitė,2.266649057885129,2025-04
4716,918,"(99, 109]",Vyras,Karoliniškės,0.734045265426726,2025-04
4717,918,"(99, 109]",Vyras,Rasos,-0.9360477753164869,2025-04
4718,918,"(99, 109]",Vyras,Viršuliškės,-0.996109175599571,2025-04
4719,918,"(99, 109]",Vyras,Verkiai,5.154786632229943,2025-04
4720,918,"(99, 109]",Vyras,Šnipiškės,0.08664285064653399,2025-04
4721,918,"(99, 109]",Vyras,Naujininkai,2.3641112302398213,2025-04
4722,918,"(99, 109]",Vyras,Vilkpėdė,0.047459555070835435,2025-04
4723,918,"(99, 109]",Vyras,Paneriai,-1.278168850114021,2025-04
4724,918,"(99, 109]",Vyras,Grigiškės,-2.048127558684566,2025-04
4725,918,"(99, 109]",Moteris,Justiniškės,1.3134858284515047,2025-04
4726,918,"(99, 109]",Moteris,Žirmūnai,3.614627206544167,2025-04
4727,918,"(99, 109]",Moteris,Žvėrynas,-0.31445221703611637,2025-04
4728,918,"(99, 109]",Moteris,Pašilaičiai,4.363742402140298,2025-04
4729,918,"(99, 109]",Moteris,Lazdynai,2.092139093058252,2025-04
4730,918,"(99, 109]",Moteris,Naujamiestis,2.7854447651853125,2025-04
4731,918,"(99, 109]",Moteris,Naujoji Vilnia,3.52543640366339,2025-04
4732,918,"(99, 109]",Moteris,Antakalnis,3.5662303367486583,2025-04
4733,918,"(99, 109]",Moteris,Senamiestis,1.6982911252209565,2025-04
4734,918,"(99, 109]",Moteris,Fabijoniškės,3.223443639005742,2025-04
4735,918,"(99, 109]",Moteris,Šeškinė,1.958359124388192,2025-04
4736,918,"(99, 109]",Moteris,Pilaitė,2.5975751110124854,2025-04
4737,918,"(99, 109]",Moteris,Karoliniškės,1.0649713185540826,2025-04
4738,918,"(99, 109]",Moteris,Rasos,-0.6051217221891303,2025-04
4739,918,"(99, 109]",Moteris,Viršuliškės,-0.6651831224722144,2025-04
4740,918,"(99, 109]",Moteris,Verkiai,5.485712685357301,2025-04
4741,918,"(99, 109]",Moteris,Šnipiškės,0.41756890377389055,2025-04
4742,918,"(99, 109]",Moteris,Naujininkai,2.695037283367178,2025-04
4743,918,"(99, 109]",Moteris,Vilkpėdė,0.378385608198192,2025-04
4744,918,"(99, 109]",Moteris,Paneriai,-0.9472427969866644,2025-04
4745,918,"(99, 109]",Moteris,Grigiškės,-1.7172015055572096,2025-04
4746,918,"(59, 69]",Vyras,Justiniškės,3.811471956796229,2025-04
4747,918,"(59, 69]",Vyras,Žirmūnai,6.112613334888891,2025-04
4748,918,"(59, 69]",Vyras,Žvėrynas,2.1835339113086096,2025-04
4749,918,"(59, 69]",Vyras,Pašilaičiai,6.861728530485021,2025-04
4750,918,"(59, 69]",Vyras,Lazdynai,4.590125221402978,2025-04
4751,918,"(59, 69]",Vyras,Naujamiestis,5.283430893530037,2025-04
4752,918,"(59, 69]",Vyras,Naujoji Vilnia,6.023422532008116,2025-04
4753,918,"(59, 69]",Vyras,Antakalnis,6.0642164650933825,2025-04
4754,918,"(59, 69]",Vyras,Senamiestis,4.1962772535656825,2025-04
4755,918,"(59, 69]",Vyras,Fabijoniškės,5.721429767350468,2025-04
4756,918,"(59, 69]",Vyras,Šeškinė,4.45634525273292,2025-04
4757,918,"(59, 69]",Vyras,Pilaitė,5.095561239357211,2025-04
4758,918,"(59, 69]",Vyras,Karoliniškės,3.5629574468988086,2025-04
4759,918,"(59, 69]",Vyras,Rasos,1.892864406155594,2025-04
4760,918,"(59, 69]",Vyras,Viršuliškės,1.8328030058725115,2025-04
4761,918,"(59, 69]",Vyras,Verkiai,7.9836988137020235,2025-04
4762,918,"(59, 69]",Vyras,Šnipiškės,2.9155550321186166,2025-04
4763,918,"(59, 69]",Vyras,Naujininkai,5.193023411711904,2025-04
4764,918,"(59, 69]",Vyras,Vilkpėdė,2.876371736542918,2025-04
4765,918,"(59, 69]",Vyras,Paneriai,1.5507433313580616,2025-04
4766,918,"(59, 69]",Vyras,Grigiškės,0.7807846227875164,2025-04
4767,918,"(59, 69]",Moteris,Justiniškės,4.142398009923584,2025-04
4768,918,"(59, 69]",Moteris,Žirmūnai,6.443539388016248,2025-04
4769,918,"(59, 69]",Moteris,Žvėrynas,2.5144599644359644,2025-04
4770,918,"(59, 69]",Moteris,Pašilaičiai,7.192654583612381,2025-04
4771,918,"(59, 69]",Moteris,Lazdynai,4.921051274530333,2025-04
4772,918,"(59, 69]",Moteris,Naujamiestis,5.614356946657395,2025-04
4773,918,"(59, 69]",Moteris,Naujoji Vilnia,6.354348585135472,2025-04
4774,918,"(59, 69]",Moteris,Antakalnis,6.395142518220739,2025-04
4775,918,"(59, 69]",Moteris,Senamiestis,4.527203306693037,2025-04
4776,918,"(59, 69]",Moteris,Fabijoniškės,6.052355820477823,2025-04
4777,918,"(59, 69]",Moteris,Šeškinė,4.7872713058602745,2025-04
4778,918,"(59, 69]",Moteris,Pilaitė,5.426487292484566,2025-04
4779,918,"(59, 69]",Moteris,Karoliniškės,3.8938835000261633,2025-04
4780,918,"(59, 69]",Moteris,Rasos,2.2237904592829523,2025-04
4781,918,"(59, 69]",Moteris,Viršuliškės,2.163729058999868,2025-04
4782,918,"(59, 69]",Moteris,Verkiai,8.314624866829384,2025-04
4783,918,"(59, 69]",Moteris,Šnipiškės,3.2464810852459713,2025-04
4784,918,"(59, 69]",Moteris,Naujininkai,5.523949464839259,2025-04
4785,918,"(59, 69]",Moteris,Vilkpėdė,3.207297789670273,2025-04
4786,918,"(59, 69]",Moteris,Paneriai,1.8816693844854164,2025-04
4787,918,"(59, 69]",Moteris,Grigiškės,1.1117106759148712,2025-04
4788,918,"(69, 79]",Vyras,Justiniškės,2.2049997390920524,2025-04
4789,918,"(69, 79]",Vyras,Žirmūnai,4.506141117184715,2025-04
4790,918,"(69, 79]",Vyras,Žvėrynas,0.577061693604433,2025-04
4791,918,"(69, 79]",Vyras,Pašilaičiai,5.255256312780846,2025-04
4792,918,"(69, 79]",Vyras,Lazdynai,2.9836530036988016,2025-04
4793,918,"(69, 79]",Vyras,Naujamiestis,3.67695867582586,2025-04
4794,918,"(69, 79]",Vyras,Naujoji Vilnia,4.416950314303941,2025-04
4795,918,"(69, 79]",Vyras,Antakalnis,4.457744247389206,2025-04
4796,918,"(69, 79]",Vyras,Senamiestis,2.589805035861506,2025-04
4797,918,"(69, 79]",Vyras,Fabijoniškės,4.114957549646292,2025-04
4798,918,"(69, 79]",Vyras,Šeškinė,2.849873035028743,2025-04
4799,918,"(69, 79]",Vyras,Pilaitė,3.489089021653033,2025-04
4800,918,"(69, 79]",Vyras,Karoliniškės,1.956485229194632,2025-04
4801,918,"(69, 79]",Vyras,Rasos,0.2863921884514191,2025-04
4802,918,"(69, 79]",Vyras,Viršuliškės,0.22633078816833496,2025-04
4803,918,"(69, 79]",Vyras,Verkiai,6.377226595997849,2025-04
4804,918,"(69, 79]",Vyras,Šnipiškės,1.30908281441444,2025-04
4805,918,"(69, 79]",Vyras,Naujininkai,3.5865511940077255,2025-04
4806,918,"(69, 79]",Vyras,Vilkpėdė,1.2698995188387414,2025-04
4807,918,"(69, 79]",Vyras,Paneriai,-0.05572888634611495,2025-04
4808,918,"(69, 79]",Vyras,Grigiškės,-0.8256875949166602,2025-04
4809,918,"(69, 79]",Moteris,Justiniškės,2.535925792219409,2025-04
4810,918,"(69, 79]",Moteris,Žirmūnai,4.837067170312071,2025-04
4811,918,"(69, 79]",Moteris,Žvėrynas,0.9079877467317896,2025-04
4812,918,"(69, 79]",Moteris,Pašilaičiai,5.586182365908204,2025-04
4813,918,"(69, 79]",Moteris,Lazdynai,3.314579056826158,2025-04
4814,918,"(69, 79]",Moteris,Naujamiestis,4.0078847289532185,2025-04
4815,918,"(69, 79]",Moteris,Naujoji Vilnia,4.747876367431296,2025-04
4816,918,"(69, 79]",Moteris,Antakalnis,4.788670300516564,2025-04
4817,918,"(69, 79]",Moteris,Senamiestis,2.9207310889888625,2025-04
4818,918,"(69, 79]",Moteris,Fabijoniškės,4.445883602773648,2025-04
4819,918,"(69, 79]",Moteris,Šeškinė,3.1807990881560997,2025-04
4820,918,"(69, 79]",Moteris,Pilaitė,3.8200150747803914,2025-04
4821,918,"(69, 79]",Moteris,Karoliniškės,2.2874112823219885,2025-04
4822,918,"(69, 79]",Moteris,Rasos,0.6173182415787757,2025-04
4823,918,"(69, 79]",Moteris,Viršuliškės,0.5572568412956915,2025-04
4824,918,"(69, 79]",Moteris,Verkiai,6.708152649125207,2025-04
4825,918,"(69, 79]",Moteris,Šnipiškės,1.6400088675417965,2025-04
4826,918,"(69, 79]",Moteris,Naujininkai,3.917477247135082,2025-04
4827,918,"(69, 79]",Moteris,Vilkpėdė,1.600825571966098,2025-04
4828,918,"(69, 79]",Moteris,Paneriai,0.2751971667812416,2025-04
4829,918,"(69, 79]",Moteris,Grigiškės,-0.49476154178930365,2025-04
4830,918,"(39, 49]",Vyras,Justiniškės,7.826505637023814,2025-04
4831,918,"(39, 49]",Vyras,Žirmūnai,10.127647015116477,2025-04
4832,918,"(39, 49]",Vyras,Žvėrynas,6.198567591536193,2025-04
4833,918,"(39, 49]",Vyras,Pašilaičiai,10.876762210712606,2025-04
4834,918,"(39, 49]",Vyras,Lazdynai,8.605158901630563,2025-04
4835,918,"(39, 49]",Vyras,Naujamiestis,9.29846457375762,2025-04
4836,918,"(39, 49]",Vyras,Naujoji Vilnia,10.038456212235701,2025-04
4837,918,"(39, 49]",Vyras,Antakalnis,10.079250145320966,2025-04
4838,918,"(39, 49]",Vyras,Senamiestis,8.211310933793268,2025-04
4839,918,"(39, 49]",Vyras,Fabijoniškės,9.736463447578053,2025-04
4840,918,"(39, 49]",Vyras,Šeškinė,8.471378932960505,2025-04
4841,918,"(39, 49]",Vyras,Pilaitė,9.110594919584795,2025-04
4842,918,"(39, 49]",Vyras,Karoliniškės,7.577991127126392,2025-04
4843,918,"(39, 49]",Vyras,Rasos,5.907898086383179,2025-04
4844,918,"(39, 49]",Vyras,Viršuliškės,5.847836686100097,2025-04
4845,918,"(39, 49]",Vyras,Verkiai,11.998732493929605,2025-04
4846,918,"(39, 49]",Vyras,Šnipiškės,6.9305887123462,2025-04
4847,918,"(39, 49]",Vyras,Naujininkai,9.208057091939487,2025-04
4848,918,"(39, 49]",Vyras,Vilkpėdė,6.891405416770503,2025-04
4849,918,"(39, 49]",Vyras,Paneriai,5.565777011585647,2025-04
4850,918,"(39, 49]",Vyras,Grigiškės,4.7958183030151,2025-04
4851,918,"(39, 49]",Moteris,Justiniškės,8.15743169015117,2025-04
4852,918,"(39, 49]",Moteris,Žirmūnai,10.458573068243833,2025-04
4853,918,"(39, 49]",Moteris,Žvėrynas,6.52949364466355,2025-04
4854,918,"(39, 49]",Moteris,Pašilaičiai,11.207688263839962,2025-04
4855,918,"(39, 49]",Moteris,Lazdynai,8.93608495475792,2025-04
4856,918,"(39, 49]",Moteris,Naujamiestis,9.629390626884977,2025-04
4857,918,"(39, 49]",Moteris,Naujoji Vilnia,10.369382265363058,2025-04
4858,918,"(39, 49]",Moteris,Antakalnis,10.410176198448323,2025-04
4859,918,"(39, 49]",Moteris,Senamiestis,8.54223698692062,2025-04
4860,918,"(39, 49]",Moteris,Fabijoniškės,10.06738950070541,2025-04
4861,918,"(39, 49]",Moteris,Šeškinė,8.802304986087858,2025-04
4862,918,"(39, 49]",Moteris,Pilaitė,9.441520972712151,2025-04
4863,918,"(39, 49]",Moteris,Karoliniškės,7.908917180253749,2025-04
4864,918,"(39, 49]",Moteris,Rasos,6.238824139510536,2025-04
4865,918,"(39, 49]",Moteris,Viršuliškės,6.178762739227452,2025-04
4866,918,"(39, 49]",Moteris,Verkiai,12.329658547056965,2025-04
